"","StefanoR2","Wanlip4","Dalderse","Galashiels","Slough","BURMAD","StefanoR1","StefanoR3","Stirling","Wanlip1","CRMAD","Wanlip3","BROMAD","Reading","MapleLodge","EPMAD","BLMAD","Wanlip2","Hawick","Howdon","DAVMAD","BranSands"
"24217",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,4,0,0,0
"10667",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"759378",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"4438947",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,4
"369017",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"555562",0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
"712047",49,23,15,19,4,43,15,15,19,22,19,10,74,37,60,55,53,38,60,0,0,0
"733028",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,6,3,0
"366623",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"4335287",0,5,0,4,11,12,2,0,2,6,0,8,1,0,1,0,4,15,1,0,0,0
"4366870",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"535606",10,1,5,0,0,0,2,8,0,9,0,4,1,0,0,0,0,0,0,0,0,0
"124906",9,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"766563",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"717978",4,491,1757,246,908,254,2,2,99,9,969,2325,791,7,24,560,826,753,845,3,2,2
"2716602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"4334085",34,5,120,113,283,4,42,22,59,9,1,2,0,0,0,0,0,12,0,0,1,0
"4334087",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"558387",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"846386",0,43,57,12,2,19,1,1,0,1,103,64,80,2,5,3,2,240,9,0,0,0
"191595",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1078808",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220887",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,6,2,0
"363887",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"539716",13,10,0,5,3,3,8,137,3,5,4,6,2,4148,5,41,21,4,12,23930,5673,11801
"2177666",1,18,4,11,9,0,0,0,28,128,14,26,6,0,4,32,43,58,0,437,83,5
"4329058",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"560336",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"681370",2,3,0,1,0,3,2,1,5,10,3,3,3,3,2,6,1,2,1,0,0,0
"594682",0,1,3,2,0,2,1,0,46,1,1,0,1,1,0,0,1,0,3,0,0,0
"2256432",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"693877",7,2,0,0,0,0,1,0,0,15,0,3,0,21,9,4,16,4,0,0,0,0
"452592",0,2,1,0,0,3,2,1,0,5,0,3,2,0,1,1,3,20,0,0,0,0
"330294",3,8,2,0,0,9,7,4,0,11,3,19,3,1,5,0,2,34,0,0,0,0
"4342297",0,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"110319",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"300497",0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"181768",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"240034",0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0
"581775",113,17,15,5,0,209,280,113,151,16,1,24,94,1,100,0,0,11,1,0,0,0
"205607",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"1033779",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"579174",4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"828162",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"786116",0,0,0,0,0,0,0,0,1,0,0,1,0,9,0,0,0,0,0,1,0,1
"772632",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"737597",0,0,0,1,0,1,1,0,28,0,0,0,0,0,1,0,0,0,5,0,0,0
"293262",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"689925",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
"290468",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"247260",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1023428",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1099710",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"243306",4,0,11,2,0,0,5,4,15,2,4,2,10,18,3,1,0,0,65,0,0,0
"288447",0,0,1,1,0,0,0,0,0,0,2,0,2,2,0,0,3,0,0,0,0,0
"330043",0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
"756913",0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
"787760",0,4,17,0,0,0,0,0,0,2,58,0,0,0,0,0,0,3,0,0,0,0
"347624",9,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"183534",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"308646",0,0,0,1,0,0,0,0,2,0,1,0,3,0,1,0,2,0,0,0,0,0
"359020",0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
"4331760",0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1763287",0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0
"576230",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4420123",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"4370000",7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"345411",0,43,1,4,23,0,0,3,1,37,5,53,0,48,1,24,37,49,0,4,0,4
"820362",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4302400",0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,3,0,3,2,1,0
"272967",0,0,0,0,0,0,0,0,0,0,5,0,5,1045,9,321,1,0,53,14,17,5
"1121107",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"543915",0,83,0,0,0,0,0,0,11,0,0,34,0,0,0,0,0,20,0,0,0,0
"1132993",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"339685",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"681357",0,4,0,0,63,0,1,0,0,4,1,4,0,0,0,1,0,1,0,0,0,0
"4355695",0,0,0,1,0,0,0,1,0,10,0,0,0,178,0,25,57,0,0,44,81,93
"537167",0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,2,5,0,0,0,0
"516568",0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0
"582846",1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0
"582842",2,0,0,1,0,11,2,3,0,2,2,4,2,1,8,4,6,0,1,3,2,3
"988358",0,1,0,1,0,2,1,1,5,0,1,0,0,1,0,0,1,0,92,0,0,0
"104466",7,3,54,12,0,0,2,4,63,12,0,7,19,0,0,0,2,7,6,0,0,0
"308451",0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0
"357529",11,1,1,3,0,3,3,3,0,3,5,1,1,1,31,3,4,0,0,0,0,0
"265020",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,17,17,10
"4338742",6,7,55,111,0,0,3,3,0,19,39,26,43,2,9,0,11,10,0,0,0,1
"726712",0,0,0,0,0,0,0,0,0,49,0,0,0,39,1,5,43,0,0,0,9,7
"1128341",0,0,1,0,0,0,0,0,0,0,2,1,0,6,0,0,0,0,0,180,556,785
"4434024",0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,99,123,47
"1142534",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2
"763362",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"198210",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"268506",0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
"820612",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4308496",0,1,0,0,0,4,0,0,0,0,1,0,2,0,0,0,4,0,0,0,0,0
"675613",17,6,0,24,0,172,9,51,1,24,2,6,13,745,144,428,224,4,1,492,59,328
"4410461",1,0,1,0,0,1,1,0,1,0,0,0,2,0,0,0,1,1,1,0,0,1
"150425",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"106031",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"968954",8,4,0,1,0,7,3,2,0,4,2,6,1,1,21,3,2,3,1,0,0,0
"189011",0,2,2,0,4,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0
"178238",0,0,0,0,0,1,3,1,0,1,1,0,0,2,8,0,1,0,0,0,0,0
"1088134",0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"114658",0,0,0,0,0,1,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0
"813479",0,0,1,0,0,1,0,1,0,2,2,0,0,1,1,4,3,2,2,0,0,0
"1136387",0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0
"559527",261,344,258,38,33,550,127,217,64,549,558,378,220,212,792,1714,127,537,371,2,3,2
"660214",0,1,0,0,0,0,0,0,0,21,0,0,0,15,0,3,26,0,0,10,7,8
"652696",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1134603",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1129757",32,3,1,36,0,2,0,8,0,2,4,0,1,37,26,15,4,0,0,12,0,0
"311906",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"20449",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"193894",1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"175290",0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"237081",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"255359",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"289925",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"273540",3,1,0,2,0,0,0,2,1,0,0,6,0,0,0,0,0,0,1,0,0,0
"833216",0,2,1,0,0,0,10,1,2,0,0,2,0,0,0,0,5,3,0,1,0,0
"4477226",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4477999",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"575486",0,0,1,1,0,0,2,0,6,0,1,0,1,0,1,0,3,0,3,0,0,0
"170244",0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,3,0,0,0,0
"1126322",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"221617",2,0,0,0,0,0,1,2,1,1,0,1,1,126,0,0,1,0,0,58,1382,363
"994357",0,0,0,0,0,4,0,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0
"101611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"265855",0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"550057",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4369255",0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"584463",0,1,0,1,0,3,5,1,0,0,1,0,11,2,7,1,2,7,1,0,0,0
"4332082",0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,2,0,0,0,0,0,0
"336333",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4225004",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"334784",0,6,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0
"362501",4,6,2,1,0,9,2,2,1,3,5,5,8,5,12,6,11,0,2,0,0,0
"208357",6,1,9,1,0,0,3,4,10,1,1,3,0,11,5,0,0,8,9,0,0,0
"521463",0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6
"484357",0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,1
"275472",0,0,0,1,0,0,1,2,0,0,0,0,1,3,0,0,1,0,0,0,0,0
"659361",0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,4,0,0,0,0,0,0
"178657",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2094567",0,3,6,1,0,1,0,0,0,0,3,2,0,0,0,1,3,0,0,0,0,0
"303161",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"4307904",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4379972",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"190984",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"4476862",30,4,20,18,0,30,15,22,10,7,11,11,47,0,21,31,5,51,106,0,0,0
"4444063",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"834840",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"287608",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16114",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4231734",4,26,571,307,0,0,1,0,7,99,1766,105,124,2,685,14,44,34,410,0,0,0
"817556",3,1,1,1,0,6,1,0,3,0,1,1,0,0,3,0,0,8,0,0,0,0
"254021",2,0,1,2,0,0,0,2,0,7,1,1,1,4,2,3,20,4,0,0,0,0
"334222",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
"370098",0,0,0,0,0,2,0,0,0,0,1,1,0,1,0,2,0,1,2,0,0,0
"591635",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"929836",0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"362991",1,4,1,10,0,8,5,4,3,9,7,6,15,7,19,6,22,0,0,0,0,0
"336784",0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,2,0,0,0,0,0
"133487",0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,4,0,0,4,0,0,0
"362997",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"568118",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"70947",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,0,0,0,0,0
"539779",10,2,9,10,23,1,14,12,9,2,2,1,1,0,1,0,4,0,1,0,0,0
"180826",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"288235",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"548614",0,0,0,1,0,0,2,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0
"174497",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"322552",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"724472",0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,3,1,2
"333948",0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,3,0,0,0,0,0,0
"74679",15,22,44,19,42,26,9,27,6,34,27,32,10,0,8,36,27,11,13,0,0,0
"3879985",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,189,1
"4330000",2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4365141",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"156357",0,0,0,0,0,0,0,0,0,0,0,1,1,0,9,1,0,0,0,0,0,0
"646879",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"837640",0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"692973",0,4,18,0,41,0,2,2,368,4,3,6,1,0,7,1,2,2,3074,1,0,0
"278906",0,0,0,0,0,0,1,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0
"533824",30,6,4,2,3,2,20,33,3,11,6,4,2,2599,11,56,13,6,13,9503,30932,14323
"332043",4,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"584517",10,2,1,4,0,1,0,0,0,28,0,9,3,203,20,4,25,5,0,24,36,43
"525377",0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0
"803633",17,2,4,4,3,4,71,43,2,2,0,2,1,0,0,0,0,1,4,0,0,0
"729958",0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0
"194734",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"114950",0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,19,0,0,0,0,0
"529116",11,1,2,5,0,4,0,0,4,1,1,2,6,3,16,1,12,1,11,0,1,0
"526131",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2979308",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
"624310",0,2,6,4,1,4,0,0,3,1,0,0,1,6,3,1,10,0,0,0,0,0
"561435",0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"1688393",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"197135",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"4417515",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
"1133341",0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,34,9,0,0,67,77,46
"28109",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0
"4332923",0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"252727",0,3,0,0,0,0,1,74,0,0,0,0,0,0,0,0,17,0,0,0,0,0
"560705",0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0
"199421",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"176705",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"305288",24,46,46,48,14,68,14,30,64,37,78,72,341,106,248,161,278,39,28,1,0,0
"556126",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104154",0,0,4,1,0,0,0,0,6,2,0,0,3,0,0,0,0,0,0,0,0,0
"4299874",0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"72820",1,5,2,0,0,6,1,1,0,4,8,2,3,2,11,9,1,4,3,0,0,0
"287471",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"593925",0,1,0,0,0,187,0,1,1,4,3,0,0,2,4,1,0,4,2,0,0,0
"1138986",0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,17,22,55
"3184099",3,0,1,2,0,0,6,10,3,0,1,0,0,0,0,1,0,0,0,0,0,0
"195635",0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"638600",0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
"355291",0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"292820",0,0,1,0,0,0,0,0,0,2,0,1,1,0,0,3,3,0,0,0,0,0
"197943",1,0,2,3,0,0,0,0,0,0,0,0,5,1,8,1,4,3,0,0,0,0
"221124",0,0,0,0,0,2,0,0,0,0,12,0,0,0,0,1,0,0,0,0,8,0
"297672",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"593216",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"555445",1,0,3,1,0,1,4,4,1,5,2,0,5,1,7,2,4,0,0,0,0,0
"4470122",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"4026008",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"45576",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"162439",0,1,5,1,0,2,0,0,1,0,2,1,1,0,2,1,9,0,0,0,0,0
"586280",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1106323",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"203894",1,1,0,0,0,0,4,3,0,0,1,0,0,602,0,19,54,0,1,641,552,809
"367068",1,0,0,0,0,0,0,1,0,2,1,1,0,5,1,1,3,0,0,0,0,0
"4404404",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
"349809",0,5,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"540940",1,4,2,0,0,3,0,3,0,3,7,10,5,2,2,3,32,0,0,0,0,0
"143598",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7
"367688",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"585480",0,3,0,0,0,1,0,0,0,0,0,0,0,1,7,1,2,0,0,0,0,0
"360415",0,0,0,5,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"4349680",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"556835",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1122368",0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
"804526",0,0,1,0,0,0,1,0,0,2,1,0,0,1,1,2,0,0,0,0,0,0
"228199",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"344220",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
"1127323",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"192142",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"542568",5,248,36,6,44,1,0,1,0,522,67,302,8,3,14,0,1,395,1,1,0,0
"198555",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"659146",1464,68,7,718,9,768,880,2831,6,250,482,132,188,4992,7488,17479,16505,73,3066,6767,4908,7260
"589071",5,24,5,0,0,0,0,1,0,2,20,0,0,0,6,0,1,0,0,0,0,0
"542644",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"558189",2,123,316,147,23,1,2,3,34,80,0,125,16,8,39,0,3,303,1,1,0,0
"1733342",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,22,0,2
"349144",0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,1,2,0,0,0
"791998",7,9,0,0,0,0,0,0,0,12,0,9,0,1,2,0,3,19,0,0,0,0
"532232",3,1,0,0,0,0,0,5,0,8,0,1,0,0,1,0,0,2,0,0,0,0
"758910",4210,648,608,746,707,341,6629,2832,2159,1967,31,472,18,240,1050,6,193,795,1430,7,5,3
"1109724",2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"583086",0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
"255339",0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,4,0,0,0,5,12,5
"138569",4,0,0,1,0,0,2,7,0,0,0,0,0,121,2,60,38,0,0,13,0,4
"275556",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"567511",160,78,30,11,15,367,99,123,12,158,16,45,66,1,25,1,4,62,29,1,2,0
"3890930",1,2,1,0,0,195,1,0,0,1,0,1,2,1,3,4,2,4,0,1,0,0
"530928",1,0,1,4,0,2,2,0,2,5,3,10,1,1,2,5,10,6,0,0,0,0
"268378",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"585365",0,0,0,0,0,0,0,0,0,3,0,0,0,688,0,0,0,1,0,1,4,2
"519545",1,0,0,1,0,0,0,0,0,2,1,4,4,4,6,3,2,2,0,0,0,0
"364085",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0
"253066",0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,3,2,0,0,1,5,8
"392887",1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,2,0,0,0
"2670715",0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0
"10859",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"580260",0,17,0,2,0,0,0,0,1,1,0,56,1,0,31,2,40,20,0,0,0,0
"1111965",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"81208",0,0,0,1,0,0,0,0,0,460,0,0,1,700,3,238,1,0,0,15,45,1816
"139284",0,16,0,50,0,0,0,0,0,18,0,32,11,0,3,4,41,0,0,0,0,0
"1089636",0,0,49,43,0,4,0,0,0,0,1,0,1,1,0,3,6,0,2,0,1,0
"688814",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,9
"543296",0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4363175",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1132622",0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1139573",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4415158",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,4,0,0
