"","StefanoR2","Wanlip4","Dalderse","Galashiels","Slough","BURMAD","StefanoR1","StefanoR3","Stirling","Wanlip1","CRMAD","Wanlip3","BROMAD","Reading","MapleLodge","EPMAD","BLMAD","Wanlip2","Hawick","Howdon","DAVMAD","BranSands"
"1104541",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"142603",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4468125",0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"4385507",1,6,0,0,0,0,0,3,1,4,3,2,0,3,2,0,0,31,0,0,0,0
"332471",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"322136",2,0,0,0,20,0,0,5,2,0,0,0,3,4,0,0,2,0,0,0,0,0
"342928",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"881726",0,0,0,0,0,0,0,1,0,0,0,2,2,2,0,0,0,0,0,0,0,0
"777094",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4423360",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"155202",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"1000876",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"139478",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"4371107",0,0,2,0,0,0,0,0,10,0,1,0,0,0,0,0,1,0,84,0,0,0
"436998",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"270263",0,0,1,3,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"545862",1,0,0,0,0,0,0,0,0,0,3,3,0,0,2,0,0,0,0,0,0,0
"4342023",0,1,1,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0
"162335",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"408093",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,24,0,0,0
"920506",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"98966",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"690380",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1011954",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0
"3198540",0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
"237794",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1565317",0,0,0,1,197,1,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0
"538315",5,6,10,11,0,6,7,10,5,2,11,20,12,11,18,10,18,1,13,1,0,0
"611460",0,47,13,0,70,0,2,0,29,19,1,24,0,0,1,0,0,44,0,0,0,0
"179393",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"2954730",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"3352044",0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0
"876170",151,710,1412,2346,481,733,94,93,2851,950,1641,764,3213,424,1550,3226,2725,1057,5078,8,5,4
"815498",0,0,1,0,0,4,0,0,0,0,3,1,1,0,1,5,17,0,2,0,0,0
"748636",8,4,5,1,190,2,5,4,6,7,3,8,6,2,10,13,16,5,31,0,0,0
"4330793",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"4330792",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0
"967958",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"344216",10,1,7,0,4,0,8,11,9,5,5,0,0,5,0,2,0,0,1,0,0,0
"309940",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"486195",0,0,0,0,0,1,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0
"66930",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"548999",0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"554002",0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
"1061566",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"842974",0,2,9,7,0,1,0,0,27,2,1,0,4,8,1,0,0,0,0,0,0,0
"1055322",0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
"4562",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1126467",0,1,6,0,0,1,0,0,2,3,0,2,0,0,0,11,0,3,0,0,0,0
"1048701",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"715758",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"624542",0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,830,0,0,0,0,0
"948001",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,8,0,0,0,0
"139640",0,1,12,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"349131",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0
"222831",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"883748",0,2,0,0,0,0,3,2,1,4,0,0,1,0,6,1,5,12,0,0,0,0
"321721",4,6,159,3,0,15,7,2,3,18,84,7,26,28,17,97,65,9,41,0,0,0
"1139607",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"294782",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
"1132926",0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1137731",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4355314",0,0,1,0,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
"4248036",1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"275052",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1068572",2,0,1,0,0,0,0,0,1,1,7,1,1,3,2,4,5,0,0,0,0,0
"184685",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"837069",0,0,2,0,0,2,1,0,1,2,0,1,2,0,0,8,9,0,0,0,0,0
"342749",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1115106",4,0,0,1,0,2,0,0,1,0,0,0,3,3,0,0,8,0,0,0,0,0
"284241",0,7,8,2,0,3,0,0,9,7,0,8,8,1,0,223,6,6,0,0,1,0
"2557604",0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
"370736",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1029858",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"4296075",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"1022944",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1719559",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1719556",0,33,1,0,0,0,0,0,5,20,0,35,0,0,2,0,0,65,0,0,0,0
"965370",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
"1719550",0,10,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0
"574416",0,1,2,0,0,0,2,5,14,1,3,2,0,0,2,0,0,12,0,0,0,0
"1075600",8,9,49,10,0,5,4,6,25,8,92,3,109,4,15,61,74,7,91,0,0,0
"3436263",0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"236466",0,1,1,0,32,2,1,0,0,1,1,5,2,1,2,1,1,0,0,0,0,0
"1896184",0,0,2,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
"4458619",0,0,3,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0
"947930",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1003206",3,0,9,11,0,0,0,0,2,0,1,1,1,0,0,0,2,0,6,0,0,0
"4340507",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"736678",5,176,138,13,21,16,10,10,78,120,11,253,17,6,11,0,2,319,176,0,0,0
"2198172",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0
"1129425",0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12542",0,0,0,0,1,3,0,0,0,2,0,2,0,1,0,2,3,3,0,1,0,0
"552849",0,0,1,0,0,1,0,0,4,0,0,0,1,0,1,3,3,0,2,0,0,0
"692244",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
"202662",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"278140",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"4416105",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"169430",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0
"2856",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"26897",0,5,7,0,10,28,1,0,0,3,8,4,5,10,4,15,35,13,19,0,1,1
"4371358",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"759061",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1053100",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"502999",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"541736",15,82,194,11,77,27,2,10,389,72,36,72,46,11,36,30,41,143,387,0,0,0
"815305",7,7,4,7,0,3,2,1,7,4,4,5,18,4,12,1,11,4,25,0,0,0
"1107335",0,3,0,1,0,0,3,6,0,0,1,0,0,0,0,0,1,0,1,0,0,0
"13325",0,0,4,0,1,1,0,1,0,0,2,0,4,0,0,3,1,1,0,0,0,0
"568398",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"573338",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4437179",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"709971",101,914,211,96,609,187,53,62,1086,860,832,848,1107,155,875,1428,596,1090,1516,1,2,1
"345333",0,0,0,0,0,0,0,0,2,1,6,0,7,2,0,2,3,0,0,0,0,0
"140235",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4295378",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,4,1
"99135",0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"4451251",0,0,3,0,0,2,3,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0
"568419",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0
"1134211",1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"13332",3,7,7,3,0,2,2,4,5,1,3,7,13,0,2,10,15,3,0,0,0,0
"3180803",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"232532",0,2,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,9,0,0,0,0
"3970649",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
"3747264",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41451",0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,1,0,0,0,0,0
"243709",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"4330673",0,0,4,0,0,5,1,0,0,0,0,0,0,1,3,0,5,0,0,0,0,0
"4390723",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"83475",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"144720",0,2,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
"145455",0,2,0,3,0,2,0,0,0,1,0,0,3,0,0,0,2,0,0,0,0,0
"147639",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1144449",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"4282872",2,1,4,0,0,2,2,0,2,3,3,0,1,0,6,0,0,0,0,0,0,0
"4484466",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"136015",0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"551223",9,447,391,41,0,27,12,18,435,236,30,499,231,0,96,5,6,739,266,0,0,1
"590404",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
"41281",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
"6675",0,3,3,0,0,0,0,0,1,2,1,0,0,1,0,0,0,2,0,0,0,0
"273134",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"748564",0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"539883",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"821185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5110",0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"329058",2,0,1,0,0,0,3,0,2,1,19,1,6,6,2,24,5,0,0,0,0,0
"2855257",1,1,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0
"246619",0,13,4,1,0,0,0,1,22,3,0,13,3,0,0,1,1,11,57,0,0,0
"542881",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"210344",0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,3,0,0,0
"960076",0,1,4,3,28,1,0,0,5,3,3,1,1,0,2,0,1,5,17,0,0,0
"410549",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4435872",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
"72155",0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0
"1052264",105,8,40,3,446,1,52,88,14,5,25,11,3,14,37,0,2,33,3,1,3,1
"1719246",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"298629",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"955102",0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"4096855",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"3603673",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1051517",15,4,10,9,0,14,12,11,10,13,0,7,37,30,3,33,35,4,5,18,0,5
"68759",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1120485",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"151263",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1078362",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"567282",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"547872",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"542576",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"1110787",0,0,0,1,0,2,0,0,0,3,0,0,0,0,1,0,3,0,0,0,0,0
"14375",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"970921",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"151914",0,24,0,0,0,0,0,0,0,10,0,12,0,0,0,0,12,51,0,0,0,0
"4378677",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1013213",0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"689814",0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
"629404",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"832674",0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
"1117255",2,15,6,1,5,4,5,2,5,20,6,6,2,0,7,0,1,12,13,0,0,0
"662808",0,2,7,2,0,3,0,6,2,0,2,0,7,7,3,6,6,1,0,0,0,0
"542264",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"571264",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
"193867",58,3,202,92,0,6,10,15,103,2,5,3,33,116,164,142,56,18,9,0,1,1
"143021",0,0,0,0,6,1,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0
"1127736",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"109591",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"945321",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
"268361",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1580377",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"575419",0,0,2,1,0,8,1,1,3,2,3,1,6,0,4,2,6,0,3,0,0,0
"1790396",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1146291",0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
"960682",1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"557292",0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"12560",0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0
"12564",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"174315",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"4321427",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"676299",1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
"561616",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"994982",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"1148343",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"4404112",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"740831",5,256,352,31,128,7,5,6,445,220,232,209,51,17,43,3,20,311,95,0,0,2
"628639",0,0,1,0,0,1,0,1,0,4,0,4,0,0,0,0,0,24,0,0,0,0
"4430393",1,0,1,0,0,0,0,0,0,3,30,0,0,3,0,0,1,1,0,0,0,0
"254401",7,171,41,5,0,10,3,5,56,74,13,131,5,2,10,2,6,73,44,0,0,0
"347439",0,0,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
"85331",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"163716",0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
"1122863",0,3,1,0,0,0,0,0,2,0,1,1,1,0,1,0,0,1,0,0,0,0
"265496",0,1,4,7,0,0,5,0,1,0,23,0,0,0,0,0,0,0,0,0,0,0
"269774",0,0,8,2,0,0,0,1,0,1,7,0,0,0,0,7,0,0,0,4,0,42
"223870",0,20,5,0,0,1,0,0,68,10,0,24,0,0,3,0,0,35,0,0,0,0
"587616",0,2,0,2,0,1,0,0,12,3,4,0,0,2,1,2,1,2,4,0,0,0
"142309",0,0,0,17,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,6,1,60
"242603",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1134089",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"13048",0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,2,0,0,0
"315196",0,3,0,1,0,0,0,0,2,0,0,3,0,0,0,0,0,1,0,0,0,0
"620027",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"615682",0,0,1,0,0,1,0,1,0,0,0,2,2,5,2,0,1,0,0,0,0,0
"13047",1,2,1,0,0,0,0,0,0,1,0,0,0,1,0,2,3,0,0,0,0,0
"735466",4,7,7,84,5,147,3,5,16,16,39,13,102,16,7,276,378,22,541,0,0,1
"536238",0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"93071",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"543942",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"543469",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
"4450877",0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"219989",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"557513",0,14,2,0,0,0,0,0,5,10,0,7,0,0,0,0,0,8,0,0,0,0
"922761",41,15,27,11,107,5,29,28,4,30,38,10,7,16,22,0,5,49,47,0,0,0
"251819",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"754911",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"1115352",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"398350",0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,1,1,0,0,0,0
"4462592",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"909052",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"909056",0,1,0,0,0,0,0,0,1,1,0,2,0,2,0,2,0,0,2,0,0,0
"271203",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"706436",0,4,7,4,0,4,0,0,3,5,8,1,0,1,0,4,9,7,1,0,0,0
"706432",2,5,1,0,0,0,1,0,13,2,6,28,0,0,1,1,0,0,0,0,0,0
"4438564",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"509487",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,4,0,0,0,0,0
"849118",21,411,237,34,63,34,17,21,401,463,205,247,260,125,120,454,102,274,61,2,0,1
"558264",2,2,20,9,0,16,3,1,17,1,21,1,100,0,7,1,15,5,0,0,0,0
"966091",0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,6,1,0,0,0,0,0
"798100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"236949",5,12,6,4,0,5,0,3,11,8,17,17,16,1,1,209,27,1,0,0,0,0
"788334",0,26,22,2,1,0,3,4,16,23,5,17,3,3,14,0,41,8,0,0,0,0
"13034",0,0,0,0,1,3,1,1,0,0,1,0,1,0,4,0,1,0,1,0,0,0
"280631",2,1,3,0,0,3,3,0,0,1,4,0,3,0,6,2,2,0,0,0,0,0
"225453",0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
"1113220",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"542752",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"182912",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"375059",0,3,0,0,0,3,1,0,2,0,1,3,3,1,2,1,3,1,6,0,0,0
"1115104",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"993474",0,3,6,22,15,0,0,0,3,0,0,3,11,0,17,14,5,2,3,0,0,0
"770047",0,46,20,3,0,5,2,0,0,116,95,27,2,0,0,1,4,46,0,0,0,0
"12541",19,43,43,11,42,17,23,21,64,50,15,47,5,47,28,53,34,67,80,0,1,0
"16513",0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
"816282",0,2,0,0,0,0,0,0,4,2,0,3,0,0,0,0,0,0,0,0,0,0
"574476",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"590047",2,1,5,0,3,1,3,3,2,5,0,6,0,0,2,0,0,11,4,0,0,0
"905618",0,0,1,0,21,0,1,0,3,0,0,0,0,12,5,1,2,0,0,0,0,0
"141316",0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"545577",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0
"813548",0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,2,0,3,0,0,0,0
"301926",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"69384",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"166819",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4430953",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"806333",0,1,45,35,14,3,1,0,30,0,3,2,5,4,62,4,21,0,13,0,0,0
"404720",3,2,7,12,0,15,1,2,4,4,5,2,16,1,2,35,10,1,11,0,0,0
"573124",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"969805",156,376,233,74,47,164,84,70,501,273,678,338,621,125,535,1195,479,510,435,0,0,0
"569939",22,12,11,4,0,3,13,11,36,10,28,9,5,0,9,12,5,18,35,0,0,0
"592117",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1059729",0,1,1,0,0,3,0,0,0,1,2,2,1,0,3,0,0,6,0,0,0,0
"13437",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
"140401",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"450309",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0
"767680",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"920852",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"834567",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
